project_id,candidate_collection_object_id,candidate_directory,packet_path,source_index_path,visual_index_path,gallery_path,human_review_sheet_path,human_collection_dossier_path,collection_dossier_index_path,source_id,rights_status,visual_entry_status,review_status,updated_at
coll-obj-cand-00041,ihp-mus-obj-00041,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00042,ihp-mus-obj-00042,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00043,ihp-mus-obj-00043,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00044,ihp-mus-obj-00044,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00045,ihp-mus-obj-00045,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00046,ihp-mus-obj-00046,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00047,ihp-mus-obj-00047,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00048,ihp-mus-obj-00048,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00049,ihp-mus-obj-00049,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00050,ihp-mus-obj-00050,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00051,ihp-mus-obj-00051,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00052,ihp-mus-obj-00052,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate/07_collection-dossier-index.json,src-ihp-museum-oracle-bones,metadata_only_until_verified,external_thumbnail_url_metadata_only,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00053,si-nmaa-obj-00001,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate/07_collection-dossier-index.json,src-smithsonian-nmaa-oracle-bone,public_domain_verified,committed_public_domain_asset,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00054,penn-mus-obj-00001,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate/07_collection-dossier-index.json,src-penn-museum-oracle-bone,metadata_only_until_verified,no_committed_visual_asset,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00055,met-obj-00001,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate/07_collection-dossier-index.json,src-metmuseum-oracle-bone,public_domain_verified,committed_public_domain_asset,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00056,met-obj-00002,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate/01_collection-object-packet.json,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate/02_collection-source-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate/03_visual-asset-index.csv,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate/04_visual-gallery.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate/05_human-review-sheet.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate/06_human-collection-dossier.md,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate/07_collection-dossier-index.json,src-metmuseum-oracle-bone,public_domain_verified,committed_public_domain_asset,needs_human_collection_object_review,2026-06-20
