project_id,record_type,canonical_path,primary_external_ref_id,all_external_ref_ids,source_ids,rights_status,review_status,updated_at
obs-insc-cw-cand-000303,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/303_obs-insc-cw-cand-000303_cam-hopkins-cw-000303_crosswalk-candidate,cam-hopkins-cw-000303,cam-hopkins-crosswalk-000303;y1947;503;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000304,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/304_obs-insc-cw-cand-000304_cam-hopkins-cw-000304_crosswalk-candidate,cam-hopkins-cw-000304,cam-hopkins-crosswalk-000304;y1951;452;540;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000305,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/305_obs-insc-cw-cand-000305_cam-hopkins-cw-000305_crosswalk-candidate,cam-hopkins-cw-000305,cam-hopkins-crosswalk-000305;y1953;427;76;40975,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000306,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/306_obs-insc-cw-cand-000306_cam-hopkins-cw-000306_crosswalk-candidate,cam-hopkins-cw-000306,cam-hopkins-crosswalk-000306;y1954;461;21;41145,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000307,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/307_obs-insc-cw-cand-000307_cam-hopkins-cw-000307_crosswalk-candidate,cam-hopkins-cw-000307,cam-hopkins-crosswalk-000307;y1957;180;530;40973,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000308,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/308_obs-insc-cw-cand-000308_cam-hopkins-cw-000308_crosswalk-candidate,cam-hopkins-cw-000308,cam-hopkins-crosswalk-000308;y1958;429;414;40977,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000309,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/309_obs-insc-cw-cand-000309_cam-hopkins-cw-000309_crosswalk-candidate,cam-hopkins-cw-000309,cam-hopkins-crosswalk-000309;y1961;422;121;40986,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000310,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/310_obs-insc-cw-cand-000310_cam-hopkins-cw-000310_crosswalk-candidate,cam-hopkins-cw-000310,cam-hopkins-crosswalk-000310;y1964;424;82;40990,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000311,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/311_obs-insc-cw-cand-000311_cam-hopkins-cw-000311_crosswalk-candidate,cam-hopkins-cw-000311,cam-hopkins-crosswalk-000311;y1965;428;79;40948,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000312,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/312_obs-insc-cw-cand-000312_cam-hopkins-cw-000312_crosswalk-candidate,cam-hopkins-cw-000312,cam-hopkins-crosswalk-000312;y1966;425;***;41083,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000313,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/313_obs-insc-cw-cand-000313_cam-hopkins-cw-000313_crosswalk-candidate,cam-hopkins-cw-000313,cam-hopkins-crosswalk-000313;y1967;493;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000314,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/314_obs-insc-cw-cand-000314_cam-hopkins-cw-000314_crosswalk-candidate,cam-hopkins-cw-000314,cam-hopkins-crosswalk-000314;y1969;72;462;40998,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000315,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/315_obs-insc-cw-cand-000315_cam-hopkins-cw-000315_crosswalk-candidate,cam-hopkins-cw-000315,cam-hopkins-crosswalk-000315;y1970;463;93;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000316,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/316_obs-insc-cw-cand-000316_cam-hopkins-cw-000316_crosswalk-candidate,cam-hopkins-cw-000316,cam-hopkins-crosswalk-000316;y1971;455;59;40999,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000317,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/317_obs-insc-cw-cand-000317_cam-hopkins-cw-000317_crosswalk-candidate,cam-hopkins-cw-000317,cam-hopkins-crosswalk-000317;y1972;54;694;40912,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000318,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/318_obs-insc-cw-cand-000318_cam-hopkins-cw-000318_crosswalk-candidate,cam-hopkins-cw-000318,cam-hopkins-crosswalk-000318;y1974;458;60;41000,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000319,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/319_obs-insc-cw-cand-000319_cam-hopkins-cw-000319_crosswalk-candidate,cam-hopkins-cw-000319,cam-hopkins-crosswalk-000319;y1976;451;500;41005,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000320,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/320_obs-insc-cw-cand-000320_cam-hopkins-cw-000320_crosswalk-candidate,cam-hopkins-cw-000320,cam-hopkins-crosswalk-000320;y1978;437;413;41011,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000321,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/321_obs-insc-cw-cand-000321_cam-hopkins-cw-000321_crosswalk-candidate,cam-hopkins-cw-000321,cam-hopkins-crosswalk-000321;y1988;528;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000322,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/322_obs-insc-cw-cand-000322_cam-hopkins-cw-000322_crosswalk-candidate,cam-hopkins-cw-000322,cam-hopkins-crosswalk-000322;y1993;531;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000323,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/323_obs-insc-cw-cand-000323_cam-hopkins-cw-000323_crosswalk-candidate,cam-hopkins-cw-000323,cam-hopkins-crosswalk-000323;y1994;438;78;41020,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000324,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/324_obs-insc-cw-cand-000324_cam-hopkins-cw-000324_crosswalk-candidate,cam-hopkins-cw-000324,cam-hopkins-crosswalk-000324;y1997;435;730;41119,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000325,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/325_obs-insc-cw-cand-000325_cam-hopkins-cw-000325_crosswalk-candidate,cam-hopkins-cw-000325,cam-hopkins-crosswalk-000325;y1998;436;729;40924,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000326,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/326_obs-insc-cw-cand-000326_cam-hopkins-cw-000326_crosswalk-candidate,cam-hopkins-cw-000326,cam-hopkins-crosswalk-000326;y1999;447;36;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000327,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/327_obs-insc-cw-cand-000327_cam-hopkins-cw-000327_crosswalk-candidate,cam-hopkins-cw-000327,cam-hopkins-crosswalk-000327;y2001;514;397;41041,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000328,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/328_obs-insc-cw-cand-000328_cam-hopkins-cw-000328_crosswalk-candidate,cam-hopkins-cw-000328,cam-hopkins-crosswalk-000328;y2002;A2;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000329,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/329_obs-insc-cw-cand-000329_cam-hopkins-cw-000329_crosswalk-candidate,cam-hopkins-cw-000329,cam-hopkins-crosswalk-000329;y2003;533;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000330,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/330_obs-insc-cw-cand-000330_cam-hopkins-cw-000330_crosswalk-candidate,cam-hopkins-cw-000330,cam-hopkins-crosswalk-000330;y2004;541;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000331,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/331_obs-insc-cw-cand-000331_cam-hopkins-cw-000331_crosswalk-candidate,cam-hopkins-cw-000331,cam-hopkins-crosswalk-000331;y2005;539;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000332,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/332_obs-insc-cw-cand-000332_cam-hopkins-cw-000332_crosswalk-candidate,cam-hopkins-cw-000332,cam-hopkins-crosswalk-000332;y2006;515;77;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000333,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/333_obs-insc-cw-cand-000333_cam-hopkins-cw-000333_crosswalk-candidate,cam-hopkins-cw-000333,cam-hopkins-crosswalk-000333;y2007;511;38;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000334,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/334_obs-insc-cw-cand-000334_cam-hopkins-cw-000334_crosswalk-candidate,cam-hopkins-cw-000334,cam-hopkins-crosswalk-000334;y2008;543;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000335,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/335_obs-insc-cw-cand-000335_cam-hopkins-cw-000335_crosswalk-candidate,cam-hopkins-cw-000335,cam-hopkins-crosswalk-000335;y2009;513;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000336,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/336_obs-insc-cw-cand-000336_cam-hopkins-cw-000336_crosswalk-candidate,cam-hopkins-cw-000336,cam-hopkins-crosswalk-000336;y2010;517;57;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000337,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/337_obs-insc-cw-cand-000337_cam-hopkins-cw-000337_crosswalk-candidate,cam-hopkins-cw-000337,cam-hopkins-crosswalk-000337;y2011;512;8;41048,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000338,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/338_obs-insc-cw-cand-000338_cam-hopkins-cw-000338_crosswalk-candidate,cam-hopkins-cw-000338,cam-hopkins-crosswalk-000338;y2012;536;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000339,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/339_obs-insc-cw-cand-000339_cam-hopkins-cw-000339_crosswalk-candidate,cam-hopkins-cw-000339,cam-hopkins-crosswalk-000339;y2013;509;27;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000340,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/340_obs-insc-cw-cand-000340_cam-hopkins-cw-000340_crosswalk-candidate,cam-hopkins-cw-000340,cam-hopkins-crosswalk-000340;y2014;542;***;41053,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000341,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/341_obs-insc-cw-cand-000341_cam-hopkins-cw-000341_crosswalk-candidate,cam-hopkins-cw-000341,cam-hopkins-crosswalk-000341;y2016;516;92;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000342,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/342_obs-insc-cw-cand-000342_cam-hopkins-cw-000342_crosswalk-candidate,cam-hopkins-cw-000342,cam-hopkins-crosswalk-000342;y2020;534;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000343,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/343_obs-insc-cw-cand-000343_cam-hopkins-cw-000343_crosswalk-candidate,cam-hopkins-cw-000343,cam-hopkins-crosswalk-000343;y2021;526;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000344,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/344_obs-insc-cw-cand-000344_cam-hopkins-cw-000344_crosswalk-candidate,cam-hopkins-cw-000344,cam-hopkins-crosswalk-000344;y2022;508;2;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000345,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/345_obs-insc-cw-cand-000345_cam-hopkins-cw-000345_crosswalk-candidate,cam-hopkins-cw-000345,cam-hopkins-crosswalk-000345;y2023;491;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000346,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/346_obs-insc-cw-cand-000346_cam-hopkins-cw-000346_crosswalk-candidate,cam-hopkins-cw-000346,cam-hopkins-crosswalk-000346;y2024;500;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000347,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/347_obs-insc-cw-cand-000347_cam-hopkins-cw-000347_crosswalk-candidate,cam-hopkins-cw-000347,cam-hopkins-crosswalk-000347;y2025;476;83;41032,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000348,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/348_obs-insc-cw-cand-000348_cam-hopkins-cw-000348_crosswalk-candidate,cam-hopkins-cw-000348,cam-hopkins-crosswalk-000348;y2034;256;125;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000349,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/349_obs-insc-cw-cand-000349_cam-hopkins-cw-000349_crosswalk-candidate,cam-hopkins-cw-000349,cam-hopkins-crosswalk-000349;y2037;448;68;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000350,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/350_obs-insc-cw-cand-000350_cam-hopkins-cw-000350_crosswalk-candidate,cam-hopkins-cw-000350,cam-hopkins-crosswalk-000350;y2038;449;85;41070,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000351,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/351_obs-insc-cw-cand-000351_cam-hopkins-cw-000351_crosswalk-candidate,cam-hopkins-cw-000351,cam-hopkins-crosswalk-000351;y2041;434;123;40957,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000352,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/352_obs-insc-cw-cand-000352_cam-hopkins-cw-000352_crosswalk-candidate,cam-hopkins-cw-000352,cam-hopkins-crosswalk-000352;y2042;456;25;41075,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000353,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/353_obs-insc-cw-cand-000353_cam-hopkins-cw-000353_crosswalk-candidate,cam-hopkins-cw-000353,cam-hopkins-crosswalk-000353;y2043;457;61;41036,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000354,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/354_obs-insc-cw-cand-000354_cam-hopkins-cw-000354_crosswalk-candidate,cam-hopkins-cw-000354,cam-hopkins-crosswalk-000354;y2045;487;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000355,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/355_obs-insc-cw-cand-000355_cam-hopkins-cw-000355_crosswalk-candidate,cam-hopkins-cw-000355,cam-hopkins-crosswalk-000355;y2047;307;***;41086,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000356,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/356_obs-insc-cw-cand-000356_cam-hopkins-cw-000356_crosswalk-candidate,cam-hopkins-cw-000356,cam-hopkins-crosswalk-000356;y2048;477;89;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000357,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/357_obs-insc-cw-cand-000357_cam-hopkins-cw-000357_crosswalk-candidate,cam-hopkins-cw-000357,cam-hopkins-crosswalk-000357;y2049;518;58;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000358,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/358_obs-insc-cw-cand-000358_cam-hopkins-cw-000358_crosswalk-candidate,cam-hopkins-cw-000358,cam-hopkins-crosswalk-000358;y2051;450;51;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000359,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/359_obs-insc-cw-cand-000359_cam-hopkins-cw-000359_crosswalk-candidate,cam-hopkins-cw-000359,cam-hopkins-crosswalk-000359;y2057;538;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000360,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/360_obs-insc-cw-cand-000360_cam-hopkins-cw-000360_crosswalk-candidate,cam-hopkins-cw-000360,cam-hopkins-crosswalk-000360;y2062;584;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000361,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/361_obs-insc-cw-cand-000361_cam-hopkins-cw-000361_crosswalk-candidate,cam-hopkins-cw-000361,cam-hopkins-crosswalk-000361;y2066;A4;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000362,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/362_obs-insc-cw-cand-000362_cam-hopkins-cw-000362_crosswalk-candidate,cam-hopkins-cw-000362,cam-hopkins-crosswalk-000362;y2081;444;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000363,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/363_obs-insc-cw-cand-000363_cam-hopkins-cw-000363_crosswalk-candidate,cam-hopkins-cw-000363,cam-hopkins-crosswalk-000363;y2082;440;***;41184,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000364,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/364_obs-insc-cw-cand-000364_cam-hopkins-cw-000364_crosswalk-candidate,cam-hopkins-cw-000364,cam-hopkins-crosswalk-000364;y2085;177;55;40374,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000365,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/365_obs-insc-cw-cand-000365_cam-hopkins-cw-000365_crosswalk-candidate,cam-hopkins-cw-000365,cam-hopkins-crosswalk-000365;y2088;211;70;39749,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000366,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/366_obs-insc-cw-cand-000366_cam-hopkins-cw-000366_crosswalk-candidate,cam-hopkins-cw-000366,cam-hopkins-crosswalk-000366;y2089;74;533;41656,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000367,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/367_obs-insc-cw-cand-000367_cam-hopkins-cw-000367_crosswalk-candidate,cam-hopkins-cw-000367,cam-hopkins-crosswalk-000367;y2090;144;504;41088,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000368,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/004_000301-000400_obs-insc-cw-bucket_crosswalk-candidates/368_obs-insc-cw-cand-000368_cam-hopkins-cw-000368_crosswalk-candidate,cam-hopkins-cw-000368,cam-hopkins-crosswalk-000368;y2092;485;***;*****,src-cambridge-hopkins,metadata_only_until_verified,needs_human_inscription_crosswalk_review,2026-06-21
