project_id,record_type,object_dir,packet_path,source_index_path,catalog_reference_index_path,human_review_sheet_path,plate_text_route_index_path,plate_text_gallery_path,human_dossier_path,dossier_index_path,review_status,updated_at
obs-insc-cw-cand-000177,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/177_obs-insc-cw-cand-000177_cam-hopkins-cw-000177_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000178,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/178_obs-insc-cw-cand-000178_cam-hopkins-cw-000178_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000179,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/179_obs-insc-cw-cand-000179_cam-hopkins-cw-000179_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000180,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/180_obs-insc-cw-cand-000180_cam-hopkins-cw-000180_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000181,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/181_obs-insc-cw-cand-000181_cam-hopkins-cw-000181_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000182,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/182_obs-insc-cw-cand-000182_cam-hopkins-cw-000182_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000183,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/183_obs-insc-cw-cand-000183_cam-hopkins-cw-000183_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000184,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/184_obs-insc-cw-cand-000184_cam-hopkins-cw-000184_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000185,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/185_obs-insc-cw-cand-000185_cam-hopkins-cw-000185_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000186,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/186_obs-insc-cw-cand-000186_cam-hopkins-cw-000186_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000187,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/187_obs-insc-cw-cand-000187_cam-hopkins-cw-000187_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000188,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/188_obs-insc-cw-cand-000188_cam-hopkins-cw-000188_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000189,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/189_obs-insc-cw-cand-000189_cam-hopkins-cw-000189_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
obs-insc-cw-cand-000190,inscription_crosswalk_candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate/01_candidate-inscription-crosswalk-packet.json,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate/02_crosswalk-source-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate/03_catalog-reference-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate/04_human-review-sheet.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate/05_plate-text-route-index.csv,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate/06_plate-text-gallery.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate/07_human-inscription-dossier.md,corpus/002_oracle-bone-inscriptions/002_000101-000200_obs-insc-cw-bucket_crosswalk-candidates/190_obs-insc-cw-cand-000190_cam-hopkins-cw-000190_crosswalk-candidate/08_inscription-dossier-index.json,needs_human_inscription_crosswalk_review,2026-06-21
