promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,reported_decipherment_scope,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,source_metadata_files,rights_status,caution,review_status,updated_at
hust-obc-obs-char-promo-000844,obs-char-000844,009_000801-000900_obs-char-bucket_oracle-characters,844_obs-char-000844_hust-obc-cat-0953_oracle-character,obs-cand-000844,src-hust-obc,hust-obc-cat-0953,0953,00953,843,hust-obc-label-xwalk-0844,㞯,U+37AF,1,false,1,hust-obc-src-cat-0953,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000845,obs-char-000845,009_000801-000900_obs-char-bucket_oracle-characters,845_obs-char-000845_hust-obc-cat-0954_oracle-character,obs-cand-000845,src-hust-obc,hust-obc-cat-0954,0954,00954,844,hust-obc-label-xwalk-0845,㞰,U+37B0,1,false,1,hust-obc-src-cat-0954,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000846,obs-char-000846,009_000801-000900_obs-char-bucket_oracle-characters,846_obs-char-000846_hust-obc-cat-0955_oracle-character,obs-cand-000846,src-hust-obc,hust-obc-cat-0955,0955,00955,845,hust-obc-label-xwalk-0846,㞱,U+37B1,1,false,1,hust-obc-src-cat-0955,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000847,obs-char-000847,009_000801-000900_obs-char-bucket_oracle-characters,847_obs-char-000847_hust-obc-cat-0956_oracle-character,obs-cand-000847,src-hust-obc,hust-obc-cat-0956,0956,00956,846,hust-obc-label-xwalk-0847,㞲,U+37B2,1,false,1,hust-obc-src-cat-0956,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000848,obs-char-000848,009_000801-000900_obs-char-bucket_oracle-characters,848_obs-char-000848_hust-obc-cat-0957_oracle-character,obs-cand-000848,src-hust-obc,hust-obc-cat-0957,0957,00957,847,hust-obc-label-xwalk-0848,㞳,U+37B3,1,false,1,hust-obc-src-cat-0957,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000849,obs-char-000849,009_000801-000900_obs-char-bucket_oracle-characters,849_obs-char-000849_hust-obc-cat-0958_oracle-character,obs-cand-000849,src-hust-obc,hust-obc-cat-0958,0958,00958,848,hust-obc-label-xwalk-0849,㞴,U+37B4,1,false,1,hust-obc-src-cat-0958,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000850,obs-char-000850,009_000801-000900_obs-char-bucket_oracle-characters,850_obs-char-000850_hust-obc-cat-0959_oracle-character,obs-cand-000850,src-hust-obc,hust-obc-cat-0959,0959,00959,849,hust-obc-label-xwalk-0850,㞵,U+37B5,1,false,1,hust-obc-src-cat-0959,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000851,obs-char-000851,009_000801-000900_obs-char-bucket_oracle-characters,851_obs-char-000851_hust-obc-cat-0960_oracle-character,obs-cand-000851,src-hust-obc,hust-obc-cat-0960,0960,00960,850,hust-obc-label-xwalk-0851,㞶,U+37B6,1,false,1,hust-obc-src-cat-0960,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000852,obs-char-000852,009_000801-000900_obs-char-bucket_oracle-characters,852_obs-char-000852_hust-obc-cat-0961_oracle-character,obs-cand-000852,src-hust-obc,hust-obc-cat-0961,0961,00961,851,hust-obc-label-xwalk-0852,㞷,U+37B7,1,false,1,hust-obc-src-cat-0961,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000853,obs-char-000853,009_000801-000900_obs-char-bucket_oracle-characters,853_obs-char-000853_hust-obc-cat-0962_oracle-character,obs-cand-000853,src-hust-obc,hust-obc-cat-0962,0962,00962,852,hust-obc-label-xwalk-0853,㞸,U+37B8,1,false,1,hust-obc-src-cat-0962,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000854,obs-char-000854,009_000801-000900_obs-char-bucket_oracle-characters,854_obs-char-000854_hust-obc-cat-0963_oracle-character,obs-cand-000854,src-hust-obc,hust-obc-cat-0963,0963,00963,853,hust-obc-label-xwalk-0854,㞹,U+37B9,1,false,1,hust-obc-src-cat-0963,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000855,obs-char-000855,009_000801-000900_obs-char-bucket_oracle-characters,855_obs-char-000855_hust-obc-cat-0964_oracle-character,obs-cand-000855,src-hust-obc,hust-obc-cat-0964,0964,00964,854,hust-obc-label-xwalk-0855,㞺,U+37BA,1,false,1,hust-obc-src-cat-0964,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000856,obs-char-000856,009_000801-000900_obs-char-bucket_oracle-characters,856_obs-char-000856_hust-obc-cat-0965_oracle-character,obs-cand-000856,src-hust-obc,hust-obc-cat-0965,0965,00965,855,hust-obc-label-xwalk-0856,㞻,U+37BB,1,false,1,hust-obc-src-cat-0965,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000857,obs-char-000857,009_000801-000900_obs-char-bucket_oracle-characters,857_obs-char-000857_hust-obc-cat-0966_oracle-character,obs-cand-000857,src-hust-obc,hust-obc-cat-0966,0966,00966,856,hust-obc-label-xwalk-0857,㞼,U+37BC,1,false,1,hust-obc-src-cat-0966,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000858,obs-char-000858,009_000801-000900_obs-char-bucket_oracle-characters,858_obs-char-000858_hust-obc-cat-0967_oracle-character,obs-cand-000858,src-hust-obc,hust-obc-cat-0967,0967,00967,857,hust-obc-label-xwalk-0858,㞽,U+37BD,1,false,1,hust-obc-src-cat-0967,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000859,obs-char-000859,009_000801-000900_obs-char-bucket_oracle-characters,859_obs-char-000859_hust-obc-cat-0968_0969_oracle-character,obs-cand-000859,src-hust-obc,hust-obc-cat-0968_0969,0968_0969,00968;00969,858,hust-obc-label-xwalk-0859,㞾㞿,U+37BE;U+37BF,2,true,2,hust-obc-src-cat-0968;hust-obc-src-cat-0969,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000860,obs-char-000860,009_000801-000900_obs-char-bucket_oracle-characters,860_obs-char-000860_hust-obc-cat-0970_oracle-character,obs-cand-000860,src-hust-obc,hust-obc-cat-0970,0970,00970,859,hust-obc-label-xwalk-0860,㟀,U+37C0,1,false,1,hust-obc-src-cat-0970,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000861,obs-char-000861,009_000801-000900_obs-char-bucket_oracle-characters,861_obs-char-000861_hust-obc-cat-0971_oracle-character,obs-cand-000861,src-hust-obc,hust-obc-cat-0971,0971,00971,860,hust-obc-label-xwalk-0861,㟁,U+37C1,1,false,1,hust-obc-src-cat-0971,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000862,obs-char-000862,009_000801-000900_obs-char-bucket_oracle-characters,862_obs-char-000862_hust-obc-cat-0972_oracle-character,obs-cand-000862,src-hust-obc,hust-obc-cat-0972,0972,00972,861,hust-obc-label-xwalk-0862,㟂,U+37C2,1,false,1,hust-obc-src-cat-0972,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000863,obs-char-000863,009_000801-000900_obs-char-bucket_oracle-characters,863_obs-char-000863_hust-obc-cat-0973_oracle-character,obs-cand-000863,src-hust-obc,hust-obc-cat-0973,0973,00973,862,hust-obc-label-xwalk-0863,㟃,U+37C3,1,false,1,hust-obc-src-cat-0973,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000864,obs-char-000864,009_000801-000900_obs-char-bucket_oracle-characters,864_obs-char-000864_hust-obc-cat-0974_oracle-character,obs-cand-000864,src-hust-obc,hust-obc-cat-0974,0974,00974,863,hust-obc-label-xwalk-0864,㟄,U+37C4,1,false,1,hust-obc-src-cat-0974,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000865,obs-char-000865,009_000801-000900_obs-char-bucket_oracle-characters,865_obs-char-000865_hust-obc-cat-0975_oracle-character,obs-cand-000865,src-hust-obc,hust-obc-cat-0975,0975,00975,864,hust-obc-label-xwalk-0865,㟅,U+37C5,1,false,1,hust-obc-src-cat-0975,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000866,obs-char-000866,009_000801-000900_obs-char-bucket_oracle-characters,866_obs-char-000866_hust-obc-cat-0976_0977_oracle-character,obs-cand-000866,src-hust-obc,hust-obc-cat-0976_0977,0976_0977,00976;00977,865,hust-obc-label-xwalk-0866,㟆㟇,U+37C6;U+37C7,2,true,2,hust-obc-src-cat-0976;hust-obc-src-cat-0977,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000867,obs-char-000867,009_000801-000900_obs-char-bucket_oracle-characters,867_obs-char-000867_hust-obc-cat-0978_oracle-character,obs-cand-000867,src-hust-obc,hust-obc-cat-0978,0978,00978,866,hust-obc-label-xwalk-0867,㟈,U+37C8,1,false,1,hust-obc-src-cat-0978,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000868,obs-char-000868,009_000801-000900_obs-char-bucket_oracle-characters,868_obs-char-000868_hust-obc-cat-0979_oracle-character,obs-cand-000868,src-hust-obc,hust-obc-cat-0979,0979,00979,867,hust-obc-label-xwalk-0868,㟉,U+37C9,1,false,1,hust-obc-src-cat-0979,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000869,obs-char-000869,009_000801-000900_obs-char-bucket_oracle-characters,869_obs-char-000869_hust-obc-cat-0980_oracle-character,obs-cand-000869,src-hust-obc,hust-obc-cat-0980,0980,00980,868,hust-obc-label-xwalk-0869,㟊,U+37CA,1,false,1,hust-obc-src-cat-0980,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000870,obs-char-000870,009_000801-000900_obs-char-bucket_oracle-characters,870_obs-char-000870_hust-obc-cat-0981_oracle-character,obs-cand-000870,src-hust-obc,hust-obc-cat-0981,0981,00981,869,hust-obc-label-xwalk-0870,㟋,U+37CB,1,false,1,hust-obc-src-cat-0981,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000871,obs-char-000871,009_000801-000900_obs-char-bucket_oracle-characters,871_obs-char-000871_hust-obc-cat-0982_oracle-character,obs-cand-000871,src-hust-obc,hust-obc-cat-0982,0982,00982,870,hust-obc-label-xwalk-0871,㟌,U+37CC,1,false,1,hust-obc-src-cat-0982,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000872,obs-char-000872,009_000801-000900_obs-char-bucket_oracle-characters,872_obs-char-000872_hust-obc-cat-0983_oracle-character,obs-cand-000872,src-hust-obc,hust-obc-cat-0983,0983,00983,871,hust-obc-label-xwalk-0872,㟍,U+37CD,1,false,1,hust-obc-src-cat-0983,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000873,obs-char-000873,009_000801-000900_obs-char-bucket_oracle-characters,873_obs-char-000873_hust-obc-cat-0984_0985_oracle-character,obs-cand-000873,src-hust-obc,hust-obc-cat-0984_0985,0984_0985,00984;00985,872,hust-obc-label-xwalk-0873,㟎㟏,U+37CE;U+37CF,2,true,2,hust-obc-src-cat-0984;hust-obc-src-cat-0985,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000874,obs-char-000874,009_000801-000900_obs-char-bucket_oracle-characters,874_obs-char-000874_hust-obc-cat-0986_oracle-character,obs-cand-000874,src-hust-obc,hust-obc-cat-0986,0986,00986,873,hust-obc-label-xwalk-0874,㟐,U+37D0,1,false,1,hust-obc-src-cat-0986,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000875,obs-char-000875,009_000801-000900_obs-char-bucket_oracle-characters,875_obs-char-000875_hust-obc-cat-0987_oracle-character,obs-cand-000875,src-hust-obc,hust-obc-cat-0987,0987,00987,874,hust-obc-label-xwalk-0875,㟑,U+37D1,1,false,1,hust-obc-src-cat-0987,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000876,obs-char-000876,009_000801-000900_obs-char-bucket_oracle-characters,876_obs-char-000876_hust-obc-cat-0988_oracle-character,obs-cand-000876,src-hust-obc,hust-obc-cat-0988,0988,00988,875,hust-obc-label-xwalk-0876,㟒,U+37D2,1,false,1,hust-obc-src-cat-0988,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000877,obs-char-000877,009_000801-000900_obs-char-bucket_oracle-characters,877_obs-char-000877_hust-obc-cat-0989_oracle-character,obs-cand-000877,src-hust-obc,hust-obc-cat-0989,0989,00989,876,hust-obc-label-xwalk-0877,㟓,U+37D3,1,false,1,hust-obc-src-cat-0989,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000878,obs-char-000878,009_000801-000900_obs-char-bucket_oracle-characters,878_obs-char-000878_hust-obc-cat-0990_oracle-character,obs-cand-000878,src-hust-obc,hust-obc-cat-0990,0990,00990,877,hust-obc-label-xwalk-0878,㟔,U+37D4,1,false,1,hust-obc-src-cat-0990,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000879,obs-char-000879,009_000801-000900_obs-char-bucket_oracle-characters,879_obs-char-000879_hust-obc-cat-0991_oracle-character,obs-cand-000879,src-hust-obc,hust-obc-cat-0991,0991,00991,878,hust-obc-label-xwalk-0879,㟕,U+37D5,1,false,1,hust-obc-src-cat-0991,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000880,obs-char-000880,009_000801-000900_obs-char-bucket_oracle-characters,880_obs-char-000880_hust-obc-cat-0992_oracle-character,obs-cand-000880,src-hust-obc,hust-obc-cat-0992,0992,00992,879,hust-obc-label-xwalk-0880,㟖,U+37D6,1,false,1,hust-obc-src-cat-0992,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
