cambridge_hopkins_review_task_id,candidate_inscription_crosswalk_id,source_id,evidence_download_id,priority_rank,priority_bucket,period_label,group_number,group_declared_count,period_group_observed_row_count,period_group_count_status,yingguo_ref_id,cul_ref_id,chalfant_ref_id,heji_ref_id,missing_reference_count,missing_reference_types,required_next_checks,route_files_to_open,expected_output_path,formal_inscription_assignment_status,catalog_identity_claim_status,image_evidence_status,text_transcription_status,collection_object_match_status,task_status,research_boundary,rights_status,review_status,caution,updated_at
cam-hopkins-crosswalk-review-0001,cam-hopkins-crosswalk-000259,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,1,missing_cul_chalfant_heji_refs,I,19,13,52,differs_from_declared_period_group_count,y1751,***,***,*****,3,cul_ref;chalfant_ref;heji_ref,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;locate_or_confirm_missing_cul_ref;locate_or_confirm_missing_chalfant_ref;locate_or_confirm_missing_heji_ref,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0001_cam-hopkins-crosswalk-000259_missing_cul_chalfant_heji_refs_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0459,cam-hopkins-crosswalk-000288,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,I,19,13,52,differs_from_declared_period_group_count,y1914,294,403,40890,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0459_cam-hopkins-crosswalk-000288_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0460,cam-hopkins-crosswalk-000292,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1923,418,124,41027,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0460_cam-hopkins-crosswalk-000292_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0461,cam-hopkins-crosswalk-000293,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1924,420,122,40926,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0461_cam-hopkins-crosswalk-000293_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0462,cam-hopkins-crosswalk-000294,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1925,423,84,40927,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0462_cam-hopkins-crosswalk-000294_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0463,cam-hopkins-crosswalk-000296,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1928,268,26,40931,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0463_cam-hopkins-crosswalk-000296_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0464,cam-hopkins-crosswalk-000299,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1933,426,7,40939,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0464_cam-hopkins-crosswalk-000299_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0465,cam-hopkins-crosswalk-000300,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1937,266,6,40995,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0465_cam-hopkins-crosswalk-000300_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0466,cam-hopkins-crosswalk-000301,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1940,421,75,40959,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0466_cam-hopkins-crosswalk-000301_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0467,cam-hopkins-crosswalk-000302,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1945,285,20,39626,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0467_cam-hopkins-crosswalk-000302_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0468,cam-hopkins-crosswalk-000305,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1953,427,76,40975,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0468_cam-hopkins-crosswalk-000305_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0469,cam-hopkins-crosswalk-000306,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1954,461,21,41145,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0469_cam-hopkins-crosswalk-000306_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0470,cam-hopkins-crosswalk-000307,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1957,180,530,40973,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0470_cam-hopkins-crosswalk-000307_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0471,cam-hopkins-crosswalk-000308,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1958,429,414,40977,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0471_cam-hopkins-crosswalk-000308_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0472,cam-hopkins-crosswalk-000309,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1961,422,121,40986,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0472_cam-hopkins-crosswalk-000309_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
cam-hopkins-crosswalk-review-0473,cam-hopkins-crosswalk-000310,src-cambridge-hopkins,dl-cambridge-hopkins-finding-list,7,crosswalk_refs_present_needs_external_review,II,1,29,28,differs_from_declared_period_group_count,y1964,424,82,40990,0,none,open_cambridge_hopkins_crosswalk_row;verify_source_download_log_checksum_size_and_rights_boundary;compare_yingguo_cul_chalfant_heji_refs_against_primary_catalog_or_object_record;record_no_formal_obi_assignment_no_reading_no_object_identity_claim;verify_complete_crosswalk_refs_still_do_not_promote_without_image_object_obm_review,corpus/002_oracle-bone-inscriptions/000_inscription-registers/002_cambridge-hopkins-crosswalk-staging.csv;corpus/002_oracle-bone-inscriptions/000_inscription-registers/003_cambridge-hopkins-classified-summary.csv;corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv;corpus/009_statistics-and-derived-features/011_ai-agent-source-route-review-results.csv,doc/public/user_research/007_inscription-crosswalk-review-queues/0473_cam-hopkins-crosswalk-000310_crosswalk_refs_present_needs_external_review_review-log.md,not_assigned_formal_obi_id,not_confirmed_catalog_identity,not_collected,not_collected,not_collected,needs_catalog_crosswalk_review,cambridge_hopkins_inscription_crosswalk_review_metadata_only_not_scholarship,metadata_only_until_verified,needs_human_review,"This row is an inscription catalog-crosswalk review task only. It preserves Cambridge/Hopkins finding-list metadata and routes reviewers to source-marked references; it is not a formal obi-* assignment, not an object identity claim, not an inscription reading, not a Heji/OBM confirmation, and not a decipherment conclusion.",2026-06-19
