evidence_request_id,route_pack_id,promotion_queue_id,suggested_oracle_character_id,candidate_class_id,bucket_summary_id,bucket_number,bucket_manifest_path,primary_external_ref_id,source_category_id,source_modern_label_codepoints,has_multi_component_label,source_category_member_count,route_files,source_route_requirement_ids,evidence_gap_types,required_evidence_pack_sections,draft_output_path,draft_status,assignment_status,promotion_status,review_status,caution,updated_at
hust-obc-evidence-request-001305,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001305,obs-char-001305,obs-cand-001305,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1458,1458,U+39A8,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001305_hust-obc-cat-1458_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001306,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001306,obs-char-001306,obs-cand-001306,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1459,1459,U+39A9,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001306_hust-obc-cat-1459_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001307,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001307,obs-char-001307,obs-cand-001307,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1460,1460,U+39AA,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001307_hust-obc-cat-1460_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001308,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001308,obs-char-001308,obs-cand-001308,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1461,1461,U+39AB,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001308_hust-obc-cat-1461_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001309,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001309,obs-char-001309,obs-cand-001309,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1462,1462,U+39AC,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001309_hust-obc-cat-1462_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001310,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001310,obs-char-001310,obs-cand-001310,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1463,1463,U+39AD,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001310_hust-obc-cat-1463_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001311,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001311,obs-char-001311,obs-cand-001311,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1464_1465_1466,1464_1465_1466,U+39AE;U+39AF;U+39B0,true,3,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001311_hust-obc-cat-1464_1465_1466_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001312,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001312,obs-char-001312,obs-cand-001312,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1467,1467,U+39B1,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001312_hust-obc-cat-1467_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001313,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001313,obs-char-001313,obs-cand-001313,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1468,1468,U+39B2,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001313_hust-obc-cat-1468_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001314,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001314,obs-char-001314,obs-cand-001314,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1469,1469,U+39B3,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001314_hust-obc-cat-1469_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001315,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001315,obs-char-001315,obs-cand-001315,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1470,1470,U+39B4,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001315_hust-obc-cat-1470_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001316,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001316,obs-char-001316,obs-cand-001316,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1471_1472,1471_1472,U+39B5;U+39B6,true,2,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001316_hust-obc-cat-1471_1472_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001317,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001317,obs-char-001317,obs-cand-001317,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1473,1473,U+39B7,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001317_hust-obc-cat-1473_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001318,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001318,obs-char-001318,obs-cand-001318,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1474,1474,U+39B8,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001318_hust-obc-cat-1474_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001319,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001319,obs-char-001319,obs-cand-001319,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1475,1475,U+39B9,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001319_hust-obc-cat-1475_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
hust-obc-evidence-request-001320,ai-context-hust-obc-bucket-review-001,hust-obc-obs-char-promo-001320,obs-char-001320,obs-cand-001320,hust-obc-bucket-summary-014,014,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv,hust-obc-cat-1476,1476,U+39BA,false,1,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/000_hust-obc-promotion-bucket-manifest.csv;corpus/008_relationship-graph/005_hust-obc-candidate-graph-edges.jsonl;corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl;corpus/008_relationship-graph/007_evobc-evolution-graph-edges.jsonl;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,src-hust-obc;src-xiaoxuetang-jiaguwen;src-xiaoxuetang-obm;src-obimd;src-evobc;src-ihp-oracle-rubbings,source_provenance;primary_inscription_context;neighboring_characters;component_breakdown;variant_chain;bronze_seal_modern_correspondence;cooccurrence_distribution;supporting_evidence;opposing_evidence,character_or_unknown_glyph_id;source_references_and_asset_metadata;full_inscription_context;neighboring_characters;component_breakdown_and_variant_notes;excavation_period_and_catalog_provenance;bronze_seal_or_modern_comparanda;supporting_evidence;opposing_evidence;open_questions_and_next_checks,doc/public/user_research/001_ai-agent-evidence-packs/hust-obc/014_001301-001400_obs-char-bucket/014_obs-char-001320_hust-obc-cat-1476_evidence-pack-draft.json,not_started,reserved_candidate_not_assigned,needs_cross_source_review,needs_evidence_pack,This is an AI evidence-pack request only. It must not be treated as a decipherment result or formal obs-char assignment. Draft output belongs under doc/public/user_research/ until human review.,2026-06-04
