coverage_id,project_id,object_dir,asset_count,local_image_status,observation_path,visual_observation_status,pixel_profile_status,rights_status,review_status,next_human_action
component-visual-observation-01531,obs-comp-cand-001531,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1531_obs-comp-cand-001531_obimd-sub-aphcoumla0_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1531_obs-comp-cand-001531_obimd-sub-aphcoumla0_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01532,obs-comp-cand-001532,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1532_obs-comp-cand-001532_obimd-sub-rraydoh0ye_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1532_obs-comp-cand-001532_obimd-sub-rraydoh0ye_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01533,obs-comp-cand-001533,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1533_obs-comp-cand-001533_obimd-sub-ck9d66h56b_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1533_obs-comp-cand-001533_obimd-sub-ck9d66h56b_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01534,obs-comp-cand-001534,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1534_obs-comp-cand-001534_obimd-sub-58rt2jv8ut_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1534_obs-comp-cand-001534_obimd-sub-58rt2jv8ut_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01535,obs-comp-cand-001535,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1535_obs-comp-cand-001535_obimd-sub-yrzy6ow1oa_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1535_obs-comp-cand-001535_obimd-sub-yrzy6ow1oa_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01536,obs-comp-cand-001536,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1536_obs-comp-cand-001536_obimd-sub-nwi5rk9lkb_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1536_obs-comp-cand-001536_obimd-sub-nwi5rk9lkb_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01537,obs-comp-cand-001537,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1537_obs-comp-cand-001537_obimd-sub-057g0jgjld_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1537_obs-comp-cand-001537_obimd-sub-057g0jgjld_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01538,obs-comp-cand-001538,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1538_obs-comp-cand-001538_obimd-sub-c4tratphwh_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1538_obs-comp-cand-001538_obimd-sub-c4tratphwh_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01539,obs-comp-cand-001539,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1539_obs-comp-cand-001539_obimd-sub-aelrb19u0i_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1539_obs-comp-cand-001539_obimd-sub-aelrb19u0i_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01540,obs-comp-cand-001540,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1540_obs-comp-cand-001540_obimd-sub-7erj65ocvr_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1540_obs-comp-cand-001540_obimd-sub-7erj65ocvr_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01541,obs-comp-cand-001541,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1541_obs-comp-cand-001541_obimd-sub-veivf19dt0_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1541_obs-comp-cand-001541_obimd-sub-veivf19dt0_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01542,obs-comp-cand-001542,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1542_obs-comp-cand-001542_obimd-sub-9tdmm4guev_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1542_obs-comp-cand-001542_obimd-sub-9tdmm4guev_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01543,obs-comp-cand-001543,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1543_obs-comp-cand-001543_obimd-sub-1rnh5muox4_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1543_obs-comp-cand-001543_obimd-sub-1rnh5muox4_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01544,obs-comp-cand-001544,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1544_obs-comp-cand-001544_obimd-sub-xrcbuiyv4q_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1544_obs-comp-cand-001544_obimd-sub-xrcbuiyv4q_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01545,obs-comp-cand-001545,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1545_obs-comp-cand-001545_obimd-sub-9vm0d7txqd_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1545_obs-comp-cand-001545_obimd-sub-9vm0d7txqd_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01546,obs-comp-cand-001546,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1546_obs-comp-cand-001546_obimd-sub-viv127p4q5_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1546_obs-comp-cand-001546_obimd-sub-viv127p4q5_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01547,obs-comp-cand-001547,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1547_obs-comp-cand-001547_obimd-sub-6hyn7a9bnx_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1547_obs-comp-cand-001547_obimd-sub-6hyn7a9bnx_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01548,obs-comp-cand-001548,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1548_obs-comp-cand-001548_obimd-sub-3h9yxituqj_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1548_obs-comp-cand-001548_obimd-sub-3h9yxituqj_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01549,obs-comp-cand-001549,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1549_obs-comp-cand-001549_obimd-sub-brine1xfcu_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1549_obs-comp-cand-001549_obimd-sub-brine1xfcu_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01550,obs-comp-cand-001550,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1550_obs-comp-cand-001550_obimd-sub-hha9yjwcck_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1550_obs-comp-cand-001550_obimd-sub-hha9yjwcck_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01551,obs-comp-cand-001551,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1551_obs-comp-cand-001551_obimd-sub-v4s5b3q0pt_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1551_obs-comp-cand-001551_obimd-sub-v4s5b3q0pt_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01552,obs-comp-cand-001552,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1552_obs-comp-cand-001552_obimd-sub-cdd4p6xm9e_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1552_obs-comp-cand-001552_obimd-sub-cdd4p6xm9e_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01553,obs-comp-cand-001553,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1553_obs-comp-cand-001553_obimd-sub-bu3h266vxh_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1553_obs-comp-cand-001553_obimd-sub-bu3h266vxh_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01554,obs-comp-cand-001554,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1554_obs-comp-cand-001554_obimd-sub-z640bkv6r7_component-candidate,107,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1554_obs-comp-cand-001554_obimd-sub-z640bkv6r7_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01555,obs-comp-cand-001555,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1555_obs-comp-cand-001555_obimd-sub-f0j9ho8ua2_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1555_obs-comp-cand-001555_obimd-sub-f0j9ho8ua2_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01556,obs-comp-cand-001556,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1556_obs-comp-cand-001556_obimd-sub-s2zwnqz3pp_component-candidate,28,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1556_obs-comp-cand-001556_obimd-sub-s2zwnqz3pp_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01557,obs-comp-cand-001557,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1557_obs-comp-cand-001557_obimd-sub-t8t8mnjat0_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1557_obs-comp-cand-001557_obimd-sub-t8t8mnjat0_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01558,obs-comp-cand-001558,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1558_obs-comp-cand-001558_obimd-sub-98ipxc1p42_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1558_obs-comp-cand-001558_obimd-sub-98ipxc1p42_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01559,obs-comp-cand-001559,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1559_obs-comp-cand-001559_obimd-sub-017r28yu0e_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1559_obs-comp-cand-001559_obimd-sub-017r28yu0e_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01560,obs-comp-cand-001560,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1560_obs-comp-cand-001560_obimd-sub-u5pens8hl2_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1560_obs-comp-cand-001560_obimd-sub-u5pens8hl2_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01561,obs-comp-cand-001561,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1561_obs-comp-cand-001561_obimd-sub-xcu1fsj3pe_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1561_obs-comp-cand-001561_obimd-sub-xcu1fsj3pe_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01562,obs-comp-cand-001562,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1562_obs-comp-cand-001562_obimd-sub-e1p1kzz96u_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1562_obs-comp-cand-001562_obimd-sub-e1p1kzz96u_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01563,obs-comp-cand-001563,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1563_obs-comp-cand-001563_obimd-sub-aaw1t17vqv_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1563_obs-comp-cand-001563_obimd-sub-aaw1t17vqv_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01564,obs-comp-cand-001564,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1564_obs-comp-cand-001564_obimd-sub-yg0sm41ear_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1564_obs-comp-cand-001564_obimd-sub-yg0sm41ear_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01565,obs-comp-cand-001565,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1565_obs-comp-cand-001565_obimd-sub-ycq2stdjdi_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1565_obs-comp-cand-001565_obimd-sub-ycq2stdjdi_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01566,obs-comp-cand-001566,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1566_obs-comp-cand-001566_obimd-sub-ex96ntmoie_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1566_obs-comp-cand-001566_obimd-sub-ex96ntmoie_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01567,obs-comp-cand-001567,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1567_obs-comp-cand-001567_obimd-sub-db5x2p7zwk_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1567_obs-comp-cand-001567_obimd-sub-db5x2p7zwk_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01568,obs-comp-cand-001568,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1568_obs-comp-cand-001568_obimd-sub-dsdsrmwv8g_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1568_obs-comp-cand-001568_obimd-sub-dsdsrmwv8g_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01569,obs-comp-cand-001569,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1569_obs-comp-cand-001569_obimd-sub-nmmmkasm1v_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1569_obs-comp-cand-001569_obimd-sub-nmmmkasm1v_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01570,obs-comp-cand-001570,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1570_obs-comp-cand-001570_obimd-sub-aoxhv8jrax_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1570_obs-comp-cand-001570_obimd-sub-aoxhv8jrax_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01571,obs-comp-cand-001571,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1571_obs-comp-cand-001571_obimd-sub-a8n7ywfrd3_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1571_obs-comp-cand-001571_obimd-sub-a8n7ywfrd3_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01572,obs-comp-cand-001572,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1572_obs-comp-cand-001572_obimd-sub-phjj09b89l_component-candidate,35,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1572_obs-comp-cand-001572_obimd-sub-phjj09b89l_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01573,obs-comp-cand-001573,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1573_obs-comp-cand-001573_obimd-sub-f8scjhpdok_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1573_obs-comp-cand-001573_obimd-sub-f8scjhpdok_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01574,obs-comp-cand-001574,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1574_obs-comp-cand-001574_obimd-sub-ggmxiphq64_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1574_obs-comp-cand-001574_obimd-sub-ggmxiphq64_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01575,obs-comp-cand-001575,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1575_obs-comp-cand-001575_obimd-sub-47n3iga674_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1575_obs-comp-cand-001575_obimd-sub-47n3iga674_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01576,obs-comp-cand-001576,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1576_obs-comp-cand-001576_obimd-sub-hads9qtqe0_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1576_obs-comp-cand-001576_obimd-sub-hads9qtqe0_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01577,obs-comp-cand-001577,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1577_obs-comp-cand-001577_obimd-sub-7luq2fi2oi_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1577_obs-comp-cand-001577_obimd-sub-7luq2fi2oi_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01578,obs-comp-cand-001578,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1578_obs-comp-cand-001578_obimd-sub-3j6m0jpzp3_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1578_obs-comp-cand-001578_obimd-sub-3j6m0jpzp3_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01579,obs-comp-cand-001579,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1579_obs-comp-cand-001579_obimd-sub-amyqdujvvj_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1579_obs-comp-cand-001579_obimd-sub-amyqdujvvj_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01580,obs-comp-cand-001580,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1580_obs-comp-cand-001580_obimd-sub-clwxtgnjpw_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1580_obs-comp-cand-001580_obimd-sub-clwxtgnjpw_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01581,obs-comp-cand-001581,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1581_obs-comp-cand-001581_obimd-sub-ludycarlax_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1581_obs-comp-cand-001581_obimd-sub-ludycarlax_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01582,obs-comp-cand-001582,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1582_obs-comp-cand-001582_obimd-sub-16p070gidp_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1582_obs-comp-cand-001582_obimd-sub-16p070gidp_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01583,obs-comp-cand-001583,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1583_obs-comp-cand-001583_obimd-sub-nu6yj5ke73_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1583_obs-comp-cand-001583_obimd-sub-nu6yj5ke73_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01584,obs-comp-cand-001584,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1584_obs-comp-cand-001584_obimd-sub-j4twkehhui_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1584_obs-comp-cand-001584_obimd-sub-j4twkehhui_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-01585,obs-comp-cand-001585,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1585_obs-comp-cand-001585_obimd-sub-o7ewwuz4l7_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/016_001501-001600_obs-comp-cand-bucket_component-candidates/1585_obs-comp-cand-001585_obimd-sub-o7ewwuz4l7_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
