coverage_id,project_id,project_id_type,object_dir,asset_count,observation_path,visual_observation_status,review_status,rights_status,next_human_action
character-visual-observation-06002,obs-unk-004414,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/014_obs-unk-004414_hust-obc-und-L-004414_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06003,obs-unk-004415,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/015_obs-unk-004415_hust-obc-und-L-004415_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06004,obs-unk-004416,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/016_obs-unk-004416_hust-obc-und-L-004416_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06005,obs-unk-004417,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/017_obs-unk-004417_hust-obc-und-L-004417_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06006,obs-unk-004418,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/018_obs-unk-004418_hust-obc-und-L-004418_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06007,obs-unk-004419,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/019_obs-unk-004419_hust-obc-und-L-004419_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06008,obs-unk-004420,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/020_obs-unk-004420_hust-obc-und-L-004420_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06009,obs-unk-004421,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/021_obs-unk-004421_hust-obc-und-L-004421_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06010,obs-unk-004422,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/022_obs-unk-004422_hust-obc-und-L-004422_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06011,obs-unk-004423,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/023_obs-unk-004423_hust-obc-und-L-004423_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06012,obs-unk-004424,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/024_obs-unk-004424_hust-obc-und-L-004424_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06013,obs-unk-004425,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/025_obs-unk-004425_hust-obc-und-L-004425_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06014,obs-unk-004426,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/026_obs-unk-004426_hust-obc-und-L-004426_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06015,obs-unk-004427,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/027_obs-unk-004427_hust-obc-und-L-004427_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06016,obs-unk-004428,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/028_obs-unk-004428_hust-obc-und-L-004428_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06017,obs-unk-004429,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/029_obs-unk-004429_hust-obc-und-L-004429_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06018,obs-unk-004430,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/030_obs-unk-004430_hust-obc-und-L-004430_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06019,obs-unk-004431,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/031_obs-unk-004431_hust-obc-und-L-004431_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06020,obs-unk-004432,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/032_obs-unk-004432_hust-obc-und-L-004432_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06021,obs-unk-004433,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/033_obs-unk-004433_hust-obc-und-L-004433_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06022,obs-unk-004434,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/034_obs-unk-004434_hust-obc-und-L-004434_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06023,obs-unk-004435,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/035_obs-unk-004435_hust-obc-und-L-004435_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06024,obs-unk-004436,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/036_obs-unk-004436_hust-obc-und-L-004436_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06025,obs-unk-004437,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/037_obs-unk-004437_hust-obc-und-L-004437_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06026,obs-unk-004438,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/038_obs-unk-004438_hust-obc-und-L-004438_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06027,obs-unk-004439,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/039_obs-unk-004439_hust-obc-und-L-004439_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06028,obs-unk-004440,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/040_obs-unk-004440_hust-obc-und-L-004440_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06029,obs-unk-004441,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/041_obs-unk-004441_hust-obc-und-L-004441_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06030,obs-unk-004442,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/042_obs-unk-004442_hust-obc-und-L-004442_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06031,obs-unk-004443,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/043_obs-unk-004443_hust-obc-und-L-004443_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06032,obs-unk-004444,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/044_obs-unk-004444_hust-obc-und-L-004444_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06033,obs-unk-004445,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/045_obs-unk-004445_hust-obc-und-X-004445_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06034,obs-unk-004446,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/046_obs-unk-004446_hust-obc-und-X-004446_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06035,obs-unk-004447,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/047_obs-unk-004447_hust-obc-und-X-004447_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06036,obs-unk-004448,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/048_obs-unk-004448_hust-obc-und-X-004448_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06037,obs-unk-004449,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/049_obs-unk-004449_hust-obc-und-X-004449_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06038,obs-unk-004450,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/050_obs-unk-004450_hust-obc-und-X-004450_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06039,obs-unk-004451,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/051_obs-unk-004451_hust-obc-und-X-004451_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06040,obs-unk-004452,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/052_obs-unk-004452_hust-obc-und-X-004452_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06041,obs-unk-004453,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/053_obs-unk-004453_hust-obc-und-X-004453_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06042,obs-unk-004454,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/054_obs-unk-004454_hust-obc-und-X-004454_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06043,obs-unk-004455,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/055_obs-unk-004455_hust-obc-und-X-004455_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06044,obs-unk-004456,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/056_obs-unk-004456_hust-obc-und-X-004456_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06045,obs-unk-004457,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/057_obs-unk-004457_hust-obc-und-X-004457_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06046,obs-unk-004458,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/058_obs-unk-004458_hust-obc-und-X-004458_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06047,obs-unk-004459,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/059_obs-unk-004459_hust-obc-und-X-004459_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06048,obs-unk-004460,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/060_obs-unk-004460_hust-obc-und-X-004460_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06049,obs-unk-004461,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/061_obs-unk-004461_hust-obc-und-X-004461_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06050,obs-unk-004462,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/062_obs-unk-004462_hust-obc-und-X-004462_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06051,obs-unk-004463,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/063_obs-unk-004463_hust-obc-und-X-004463_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06052,obs-unk-004464,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/064_obs-unk-004464_hust-obc-und-X-004464_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06053,obs-unk-004465,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/065_obs-unk-004465_hust-obc-und-X-004465_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06054,obs-unk-004466,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/066_obs-unk-004466_hust-obc-und-X-004466_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06055,obs-unk-004467,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/067_obs-unk-004467_hust-obc-und-X-004467_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06056,obs-unk-004468,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/068_obs-unk-004468_hust-obc-und-X-004468_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06057,obs-unk-004469,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/069_obs-unk-004469_hust-obc-und-X-004469_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06058,obs-unk-004470,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/070_obs-unk-004470_hust-obc-und-X-004470_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06059,obs-unk-004471,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/071_obs-unk-004471_hust-obc-und-X-004471_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06060,obs-unk-004472,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/072_obs-unk-004472_hust-obc-und-X-004472_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06061,obs-unk-004473,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/073_obs-unk-004473_hust-obc-und-X-004473_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06062,obs-unk-004474,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/074_obs-unk-004474_hust-obc-und-X-004474_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06063,obs-unk-004475,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/075_obs-unk-004475_hust-obc-und-X-004475_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06064,obs-unk-004476,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/076_obs-unk-004476_hust-obc-und-X-004476_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06065,obs-unk-004477,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/077_obs-unk-004477_hust-obc-und-X-004477_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06066,obs-unk-004478,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/078_obs-unk-004478_hust-obc-und-X-004478_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06067,obs-unk-004479,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/079_obs-unk-004479_hust-obc-und-X-004479_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06068,obs-unk-004480,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/080_obs-unk-004480_hust-obc-und-X-004480_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06069,obs-unk-004481,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/081_obs-unk-004481_hust-obc-und-X-004481_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06070,obs-unk-004482,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/082_obs-unk-004482_hust-obc-und-X-004482_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06071,obs-unk-004483,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/083_obs-unk-004483_hust-obc-und-X-004483_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06072,obs-unk-004484,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/084_obs-unk-004484_hust-obc-und-X-004484_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06073,obs-unk-004485,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/085_obs-unk-004485_hust-obc-und-X-004485_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06074,obs-unk-004486,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/086_obs-unk-004486_hust-obc-und-X-004486_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06075,obs-unk-004487,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/087_obs-unk-004487_hust-obc-und-X-004487_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06076,obs-unk-004488,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/088_obs-unk-004488_hust-obc-und-X-004488_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06077,obs-unk-004489,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/089_obs-unk-004489_hust-obc-und-X-004489_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06078,obs-unk-004490,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/090_obs-unk-004490_hust-obc-und-X-004490_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06079,obs-unk-004491,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/091_obs-unk-004491_hust-obc-und-X-004491_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06080,obs-unk-004492,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/092_obs-unk-004492_hust-obc-und-X-004492_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06081,obs-unk-004493,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/093_obs-unk-004493_hust-obc-und-X-004493_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06082,obs-unk-004494,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/094_obs-unk-004494_hust-obc-und-X-004494_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06083,obs-unk-004495,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/095_obs-unk-004495_hust-obc-und-X-004495_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06084,obs-unk-004496,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/096_obs-unk-004496_hust-obc-und-X-004496_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06085,obs-unk-004497,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/097_obs-unk-004497_hust-obc-und-X-004497_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06086,obs-unk-004498,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/098_obs-unk-004498_hust-obc-und-X-004498_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06087,obs-unk-004499,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/099_obs-unk-004499_hust-obc-und-X-004499_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
character-visual-observation-06088,obs-unk-004500,undeciphered_candidate,corpus/001_oracle-characters/061_undeciphered-004401-004500_obs-unk-bucket_oracle-character-candidates/100_obs-unk-004500_hust-obc-und-X-004500_oracle-character-candidate,1,,missing_direct_visual_record,needs_human_visual_review,source_marked_risk_noted,open the local image and record neutral visible marks
