node_degree_row_id,node_id,total_degree,out_degree,in_degree,outgoing_edge_type_counts,incoming_edge_type_counts,source_ids,graph_files,review_status_counts,generated_from,updated_at
graph-node-degree-040079,obimd-glyph-codepoint-uf4422,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040080,obimd-glyph-codepoint-uf442a,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040081,obimd-glyph-codepoint-uf442b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040082,obimd-glyph-codepoint-uf442c,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040083,obimd-glyph-codepoint-uf442d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040084,obimd-glyph-codepoint-uf442e,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040085,obimd-glyph-codepoint-uf442f,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040086,obimd-glyph-codepoint-uf4430,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040087,obimd-glyph-codepoint-uf4431,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040088,obimd-glyph-codepoint-uf4432,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040089,obimd-glyph-codepoint-uf4433,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040090,obimd-glyph-codepoint-uf4436,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040091,obimd-glyph-codepoint-uf4437,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040092,obimd-glyph-codepoint-uf4438,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040093,obimd-glyph-codepoint-uf4439,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040094,obimd-glyph-codepoint-uf443a,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040095,obimd-glyph-codepoint-uf443b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040096,obimd-glyph-codepoint-uf4445,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040097,obimd-glyph-codepoint-uf4446,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040098,obimd-glyph-codepoint-uf4447,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040099,obimd-glyph-codepoint-uf4448,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040100,obimd-glyph-codepoint-uf4449,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040101,obimd-glyph-codepoint-uf445b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040102,obimd-glyph-codepoint-uf445c,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040103,obimd-glyph-codepoint-uf4460,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040104,obimd-glyph-codepoint-uf4468,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040105,obimd-glyph-codepoint-uf4469,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040106,obimd-glyph-codepoint-uf446a,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040107,obimd-glyph-codepoint-uf446b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040108,obimd-glyph-codepoint-uf446c,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040109,obimd-glyph-codepoint-uf446d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040110,obimd-glyph-codepoint-uf446e,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040111,obimd-glyph-codepoint-uf446f,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040112,obimd-glyph-codepoint-uf4470,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040113,obimd-glyph-codepoint-uf4471,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040114,obimd-glyph-codepoint-uf4472,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040115,obimd-glyph-codepoint-uf4479,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040116,obimd-glyph-codepoint-uf447b,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040117,obimd-glyph-codepoint-uf447d,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040118,obimd-glyph-codepoint-uf4492,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040119,obimd-glyph-codepoint-uf4493,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040120,obimd-glyph-codepoint-uf4494,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040121,obimd-glyph-codepoint-uf4495,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040122,obimd-glyph-codepoint-uf44a5,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040123,obimd-glyph-codepoint-uf44a6,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040124,obimd-glyph-codepoint-uf44a7,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040125,obimd-glyph-codepoint-uf44a8,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040126,obimd-glyph-codepoint-uf44a9,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040127,obimd-glyph-codepoint-uf44aa,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040128,obimd-glyph-codepoint-uf44ab,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040129,obimd-glyph-codepoint-uf44ac,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040130,obimd-glyph-codepoint-uf44ad,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040131,obimd-glyph-codepoint-uf44ae,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040132,obimd-glyph-codepoint-uf44af,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040133,obimd-glyph-codepoint-uf44b0,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040134,obimd-glyph-codepoint-uf44b1,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040135,obimd-glyph-codepoint-uf44b2,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040136,obimd-glyph-codepoint-uf44b3,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040137,obimd-glyph-codepoint-uf44b4,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040138,obimd-glyph-codepoint-uf44b5,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040139,obimd-glyph-codepoint-uf44b6,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040140,obimd-glyph-codepoint-uf44b7,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040141,obimd-glyph-codepoint-uf44b8,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040142,obimd-glyph-codepoint-uf44b9,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040143,obimd-glyph-codepoint-uf44ba,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040144,obimd-glyph-codepoint-uf44bb,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040145,obimd-glyph-codepoint-uf44bc,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040146,obimd-glyph-codepoint-uf44bd,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040147,obimd-glyph-codepoint-uf44be,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040148,obimd-glyph-codepoint-uf44bf,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040149,obimd-glyph-codepoint-uf44c0,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040150,obimd-glyph-codepoint-uf44c1,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040151,obimd-glyph-codepoint-uf44c2,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040152,obimd-glyph-codepoint-uf44c3,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040153,obimd-glyph-codepoint-uf44c4,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040154,obimd-glyph-codepoint-uf44c5,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040155,obimd-glyph-codepoint-uf44c6,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040156,obimd-glyph-codepoint-uf44c7,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040157,obimd-glyph-codepoint-uf44c8,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040158,obimd-glyph-codepoint-uf44c9,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040159,obimd-glyph-codepoint-uf44ca,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040160,obimd-glyph-codepoint-uf44cb,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040161,obimd-glyph-codepoint-uf44cc,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040162,obimd-glyph-codepoint-uf44cd,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040163,obimd-glyph-codepoint-uf44ce,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040164,obimd-glyph-codepoint-uf44d0,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040165,obimd-glyph-codepoint-uf44d1,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040166,obimd-glyph-codepoint-uf44d2,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040167,obimd-glyph-codepoint-uf44d3,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040168,obimd-glyph-codepoint-uf44d5,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040169,obimd-glyph-codepoint-uf44d6,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040170,obimd-glyph-codepoint-uf44d7,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040171,obimd-glyph-codepoint-uf44e7,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040172,obimd-glyph-codepoint-uf44e8,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040173,obimd-glyph-codepoint-uf44fb,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040174,obimd-glyph-codepoint-uf44ff,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040175,obimd-glyph-codepoint-uf4500,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040176,obimd-glyph-codepoint-uf4503,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040177,obimd-glyph-codepoint-uf4504,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040178,obimd-glyph-codepoint-uf4505,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
graph-node-degree-040179,obimd-glyph-codepoint-uf4506,1,0,1,,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:1,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:1,relationship_graph_jsonl,2026-06-04
