evidence_presence_row_id,file_check_id,source_id,source_type,rights_status,pipeline_gap_status,review_lanes,phase_names,file_role,file_to_open,join_strategy,matched_row_count,match_status,matched_ids,next_review_action,file_checklist_path,source_summary_path,route_ids,result_scaffold_ids,action_ids,review_status,rights_decision_status,source_promotion_status,corpus_import_status,decipherment_claim_status,research_boundary,caution,updated_at
source-pipeline-phase-action-evidence-presence-113,source-pipeline-phase-action-file-check-113,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_processing_pipeline_audit,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_id,1,present,src-open-oracle,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-030;source-pipeline-phase-action-route-031,source-pipeline-phase-action-result-scaffold-030;source-pipeline-phase-action-result-scaffold-031,source-pipeline-phase-action-030;source-pipeline-phase-action-031,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-114,source-pipeline-phase-action-file-check-114,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_route_review_queue,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_id,1,present,src-open-oracle,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-030;source-pipeline-phase-action-route-031,source-pipeline-phase-action-result-scaffold-030;source-pipeline-phase-action-result-scaffold-031,source-pipeline-phase-action-030;source-pipeline-phase-action-031,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-115,source-pipeline-phase-action-file-check-115,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_download_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_id,1,present,src-open-oracle,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-030;source-pipeline-phase-action-route-031,source-pipeline-phase-action-result-scaffold-030;source-pipeline-phase-action-result-scaffold-031,source-pipeline-phase-action-030;source-pipeline-phase-action-031,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-116,source-pipeline-phase-action-file-check-116,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_download_log,project_registry/006_large-source-register/002_source-download-log.csv,source_id,1,present,src-open-oracle,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-030;source-pipeline-phase-action-route-031,source-pipeline-phase-action-result-scaffold-030;source-pipeline-phase-action-result-scaffold-031,source-pipeline-phase-action-030;source-pipeline-phase-action-031,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-117,source-pipeline-phase-action-file-check-117,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_field_map,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_id,0,missing_for_source,,record_missing_source_row_or_not_applicable_after_review,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-030;source-pipeline-phase-action-route-031,source-pipeline-phase-action-result-scaffold-030;source-pipeline-phase-action-result-scaffold-031,source-pipeline-phase-action-030;source-pipeline-phase-action-031,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-118,source-pipeline-phase-action-file-check-118,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_package_file_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_id,1,present,src-open-oracle,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-030;source-pipeline-phase-action-route-031,source-pipeline-phase-action-result-scaffold-030;source-pipeline-phase-action-result-scaffold-031,source-pipeline-phase-action-030;source-pipeline-phase-action-031,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-119,source-pipeline-phase-action-file-check-119,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,downloaded_metadata_profile,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,source_id,2,present,src-open-oracle;src-open-oracle,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-030;source-pipeline-phase-action-route-031,source-pipeline-phase-action-result-scaffold-030;source-pipeline-phase-action-result-scaffold-031,source-pipeline-phase-action-030;source-pipeline-phase-action-031,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-120,source-pipeline-phase-action-file-check-120,src-open-oracle,project_repository,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,large_source_register,project_registry/006_large-source-register/001_large-source-register.csv,source_package_id_via_package_manifest,0,missing_for_source,,record_missing_source_row_or_not_applicable_after_review,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-030;source-pipeline-phase-action-route-031,source-pipeline-phase-action-result-scaffold-030;source-pipeline-phase-action-result-scaffold-031,source-pipeline-phase-action-030;source-pipeline-phase-action-031,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-121,source-pipeline-phase-action-file-check-121,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_pipeline_gap_matrix,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_id,1,present,src-oracle-mnist,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-122,source-pipeline-phase-action-file-check-122,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_register,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_id,1,present,src-oracle-mnist,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-123,source-pipeline-phase-action-file-check-123,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_processing_pipeline_audit,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_id,1,present,src-oracle-mnist,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-124,source-pipeline-phase-action-file-check-124,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_route_review_queue,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_id,1,present,src-oracle-mnist,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-125,source-pipeline-phase-action-file-check-125,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_download_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_id,1,present,src-oracle-mnist,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-126,source-pipeline-phase-action-file-check-126,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_download_log,project_registry/006_large-source-register/002_source-download-log.csv,source_id,1,present,src-oracle-mnist,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-127,source-pipeline-phase-action-file-check-127,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_field_map,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_id,0,missing_for_source,,record_missing_source_row_or_not_applicable_after_review,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-128,source-pipeline-phase-action-file-check-128,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,source_package_file_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_id,1,present,src-oracle-mnist,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-129,source-pipeline-phase-action-file-check-129,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,downloaded_metadata_profile,corpus/006_research-sources-and-bibliography/000_source-registers/010_downloaded-metadata-profile.csv,source_id,2,present,src-oracle-mnist;src-oracle-mnist,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-130,source-pipeline-phase-action-file-check-130,src-oracle-mnist,open_research_dataset,source_marked_risk_noted,needs_field_map_review,field_map_semantics_review,linked;verified,large_source_register,project_registry/006_large-source-register/001_large-source-register.csv,source_package_id_via_package_manifest,0,missing_for_source,,record_missing_source_row_or_not_applicable_after_review,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-032;source-pipeline-phase-action-route-033,source-pipeline-phase-action-result-scaffold-032;source-pipeline-phase-action-result-scaffold-033,source-pipeline-phase-action-032;source-pipeline-phase-action-033,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-131,source-pipeline-phase-action-file-check-131,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_pipeline_gap_matrix,corpus/009_statistics-and-derived-features/132_ai-agent-source-pipeline-gap-matrix.csv,source_id,1,present,src-penn-museum-oracle-bone,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-034;source-pipeline-phase-action-route-035,source-pipeline-phase-action-result-scaffold-034;source-pipeline-phase-action-result-scaffold-035,source-pipeline-phase-action-034;source-pipeline-phase-action-035,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-132,source-pipeline-phase-action-file-check-132,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_register,corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv,source_id,1,present,src-penn-museum-oracle-bone,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-034;source-pipeline-phase-action-route-035,source-pipeline-phase-action-result-scaffold-034;source-pipeline-phase-action-result-scaffold-035,source-pipeline-phase-action-034;source-pipeline-phase-action-035,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-133,source-pipeline-phase-action-file-check-133,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_processing_pipeline_audit,corpus/009_statistics-and-derived-features/094_source-processing-pipeline-audit.csv,source_id,1,present,src-penn-museum-oracle-bone,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-034;source-pipeline-phase-action-route-035,source-pipeline-phase-action-result-scaffold-034;source-pipeline-phase-action-result-scaffold-035,source-pipeline-phase-action-034;source-pipeline-phase-action-035,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-134,source-pipeline-phase-action-file-check-134,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_route_review_queue,corpus/009_statistics-and-derived-features/009_ai-agent-source-route-review-queue.csv,source_id,1,present,src-penn-museum-oracle-bone,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-034;source-pipeline-phase-action-route-035,source-pipeline-phase-action-result-scaffold-034;source-pipeline-phase-action-result-scaffold-035,source-pipeline-phase-action-034;source-pipeline-phase-action-035,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-135,source-pipeline-phase-action-file-check-135,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_download_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/003_source-download-manifest.csv,source_id,1,present,src-penn-museum-oracle-bone,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-034;source-pipeline-phase-action-route-035,source-pipeline-phase-action-result-scaffold-034;source-pipeline-phase-action-result-scaffold-035,source-pipeline-phase-action-034;source-pipeline-phase-action-035,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-136,source-pipeline-phase-action-file-check-136,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_download_log,project_registry/006_large-source-register/002_source-download-log.csv,source_id,1,present,src-penn-museum-oracle-bone,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-034;source-pipeline-phase-action-route-035,source-pipeline-phase-action-result-scaffold-034;source-pipeline-phase-action-result-scaffold-035,source-pipeline-phase-action-034;source-pipeline-phase-action-035,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-137,source-pipeline-phase-action-file-check-137,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_field_map,corpus/006_research-sources-and-bibliography/000_source-registers/007_source-field-map.csv,source_id,3,present,src-penn-museum-oracle-bone;src-penn-museum-oracle-bone;src-penn-museum-oracle-bone,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-034;source-pipeline-phase-action-route-035,source-pipeline-phase-action-result-scaffold-034;source-pipeline-phase-action-result-scaffold-035,source-pipeline-phase-action-034;source-pipeline-phase-action-035,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
source-pipeline-phase-action-evidence-presence-138,source-pipeline-phase-action-file-check-138,src-penn-museum-oracle-bone,museum_collection,metadata_only_until_verified,needs_package_manifest_review,metadata_profile_and_package_manifest_decision,linked;verified,source_package_file_manifest,corpus/006_research-sources-and-bibliography/000_source-registers/009_source-package-file-manifest.csv,source_id,1,present,src-penn-museum-oracle-bone,open_matched_rows_and_record_human_review_outcome,corpus/009_statistics-and-derived-features/141_source-pipeline-phase-action-file-checklist.csv,corpus/009_statistics-and-derived-features/140_source-pipeline-phase-action-source-summary.csv,source-pipeline-phase-action-route-034;source-pipeline-phase-action-route-035,source-pipeline-phase-action-result-scaffold-034;source-pipeline-phase-action-result-scaffold-035,source-pipeline-phase-action-034;source-pipeline-phase-action-035,pending_human_review,no_new_rights_decision,not_promoted,not_imported,no_decipherment_claim,source_pipeline_phase_action_evidence_presence_matrix_not_scholarship,"This source pipeline phase action evidence presence matrix records whether existing review files contain source-matched rows. It is not new evidence collection, not a reviewed outcome, not a rights decision, not source promotion, not a corpus import, and not a decipherment conclusion.",2026-06-19
