route_availability_id,codepoint_review_task_id,context_pack_id,crosswalk_candidate_id,suggested_oracle_character_id,promotion_queue_id,priority_rank,priority_bucket,cross_source_status,matched_source_ids,hust_primary_external_ref_id,hust_label_codepoints,hust_candidate_packet_id,hust_candidate_packet_path,hust_candidate_packet_exists,hust_candidate_class_id,hust_validation_class_id,hust_source_category_id_padded,hust_dataset_label_status,hust_dataset_label_codepoints,hust_packet_status,hust_packet_review_status,hust_packet_rights_status,obimd_candidate_main_character_ids,obimd_row_count,obimd_source_uids,obimd_codepoint_uplus_values,obimd_review_statuses,obimd_rights_statuses,evobc_candidate_evolution_category_ids,evobc_row_count,evobc_source_category_ids,evobc_source_character_codepoints_values,evobc_image_reference_count_total,evobc_has_oracle_bone_refs_any,evobc_has_bronze_refs_any,evobc_has_seal_refs_any,evobc_review_statuses,evobc_rights_statuses,source_register_required_source_ids,source_register_match_count,source_register_rights_statuses,source_register_review_statuses,download_ids_required,download_log_match_count,download_total_file_size_bytes,download_checksum_present_count,download_access_statuses,route_file_count,missing_route_file_count,route_file_review_status,review_log_expected_path,review_log_materialization_status,availability_status,evidence_collection_status,rights_decision_status,source_promotion_status,identity_claim_status,decipherment_claim_status,component_claim_status,evolution_chain_claim_status,research_boundary,required_next_checks,caution,updated_at
codepoint-route-availability-101,codepoint-crosswalk-review-101,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001180,obs-char-001180,hust-obc-obs-char-promo-001180,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1320,U+391E,hust-obc-candidate-packet-001180,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1180_obs-char-001180_hust-obc-cat-1320_oracle-character/01_candidate-character-packet.json,true,obs-cand-001180,1179,01320,dataset_label_candidate_not_accepted_reading,U+391E,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00115,1,00115,U+391E,4,false,false,false,evobc-evo-cat-00115=reviewed_metadata_only,evobc-evo-cat-00115=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/101_hust-obimd-evobc-xwalk-001180_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-102,codepoint-crosswalk-review-102,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001185,obs-char-001185,hust-obc-obs-char-promo-001185,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1325,U+3923,hust-obc-candidate-packet-001185,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1185_obs-char-001185_hust-obc-cat-1325_oracle-character/01_candidate-character-packet.json,true,obs-cand-001185,1184,01325,dataset_label_candidate_not_accepted_reading,U+3923,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00116,1,00116,U+3923,1,false,false,false,evobc-evo-cat-00116=reviewed_metadata_only,evobc-evo-cat-00116=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/102_hust-obimd-evobc-xwalk-001185_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-103,codepoint-crosswalk-review-103,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001199,obs-char-001199,hust-obc-obs-char-promo-001199,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1340,U+3932,hust-obc-candidate-packet-001199,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1199_obs-char-001199_hust-obc-cat-1340_oracle-character/01_candidate-character-packet.json,true,obs-cand-001199,1198,01340,dataset_label_candidate_not_accepted_reading,U+3932,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00117,1,00117,U+3932,1,false,false,false,evobc-evo-cat-00117=reviewed_metadata_only,evobc-evo-cat-00117=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/103_hust-obimd-evobc-xwalk-001199_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-104,codepoint-crosswalk-review-104,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001201,obs-char-001201,hust-obc-obs-char-promo-001201,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1343,U+3935,hust-obc-candidate-packet-001201,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1201_obs-char-001201_hust-obc-cat-1343_oracle-character/01_candidate-character-packet.json,true,obs-cand-001201,1200,01343,dataset_label_candidate_not_accepted_reading,U+3935,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00119,1,00119,U+3935,1,false,false,false,evobc-evo-cat-00119=reviewed_metadata_only,evobc-evo-cat-00119=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/104_hust-obimd-evobc-xwalk-001201_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-105,codepoint-crosswalk-review-105,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001214,obs-char-001214,hust-obc-obs-char-promo-001214,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1359,U+3945,hust-obc-candidate-packet-001214,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1214_obs-char-001214_hust-obc-cat-1359_oracle-character/01_candidate-character-packet.json,true,obs-cand-001214,1213,01359,dataset_label_candidate_not_accepted_reading,U+3945,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00123,1,00123,U+3945,6,false,false,false,evobc-evo-cat-00123=reviewed_metadata_only,evobc-evo-cat-00123=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/105_hust-obimd-evobc-xwalk-001214_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-106,codepoint-crosswalk-review-106,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001215,obs-char-001215,hust-obc-obs-char-promo-001215,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1360,U+3946,hust-obc-candidate-packet-001215,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1215_obs-char-001215_hust-obc-cat-1360_oracle-character/01_candidate-character-packet.json,true,obs-cand-001215,1214,01360,dataset_label_candidate_not_accepted_reading,U+3946,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00124,1,00124,U+3946,3,false,false,false,evobc-evo-cat-00124=reviewed_metadata_only,evobc-evo-cat-00124=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/106_hust-obimd-evobc-xwalk-001215_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-107,codepoint-crosswalk-review-107,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001216,obs-char-001216,hust-obc-obs-char-promo-001216,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1361,U+3947,hust-obc-candidate-packet-001216,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1216_obs-char-001216_hust-obc-cat-1361_oracle-character/01_candidate-character-packet.json,true,obs-cand-001216,1215,01361,dataset_label_candidate_not_accepted_reading,U+3947,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00125,1,00125,U+3947,3,false,false,false,evobc-evo-cat-00125=reviewed_metadata_only,evobc-evo-cat-00125=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/107_hust-obimd-evobc-xwalk-001216_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-108,codepoint-crosswalk-review-108,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001219,obs-char-001219,hust-obc-obs-char-promo-001219,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1364,U+394A,hust-obc-candidate-packet-001219,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1219_obs-char-001219_hust-obc-cat-1364_oracle-character/01_candidate-character-packet.json,true,obs-cand-001219,1218,01364,dataset_label_candidate_not_accepted_reading,U+394A,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00126,1,00126,U+394A,2,false,false,false,evobc-evo-cat-00126=reviewed_metadata_only,evobc-evo-cat-00126=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/108_hust-obimd-evobc-xwalk-001219_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-109,codepoint-crosswalk-review-109,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001227,obs-char-001227,hust-obc-obs-char-promo-001227,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1372,U+3952,hust-obc-candidate-packet-001227,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1227_obs-char-001227_hust-obc-cat-1372_oracle-character/01_candidate-character-packet.json,true,obs-cand-001227,1226,01372,dataset_label_candidate_not_accepted_reading,U+3952,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00127,1,00127,U+3952,1,false,false,false,evobc-evo-cat-00127=reviewed_metadata_only,evobc-evo-cat-00127=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/109_hust-obimd-evobc-xwalk-001227_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-110,codepoint-crosswalk-review-110,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001234,obs-char-001234,hust-obc-obs-char-promo-001234,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1381,U+395B,hust-obc-candidate-packet-001234,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1234_obs-char-001234_hust-obc-cat-1381_oracle-character/01_candidate-character-packet.json,true,obs-cand-001234,1233,01381,dataset_label_candidate_not_accepted_reading,U+395B,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00128,1,00128,U+395B,17,false,false,false,evobc-evo-cat-00128=reviewed_metadata_only,evobc-evo-cat-00128=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/110_hust-obimd-evobc-xwalk-001234_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-111,codepoint-crosswalk-review-111,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001239,obs-char-001239,hust-obc-obs-char-promo-001239,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1386,U+3960,hust-obc-candidate-packet-001239,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1239_obs-char-001239_hust-obc-cat-1386_oracle-character/01_candidate-character-packet.json,true,obs-cand-001239,1238,01386,dataset_label_candidate_not_accepted_reading,U+3960,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00129,1,00129,U+3960,1,false,false,false,evobc-evo-cat-00129=reviewed_metadata_only,evobc-evo-cat-00129=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/111_hust-obimd-evobc-xwalk-001239_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
codepoint-route-availability-112,codepoint-crosswalk-review-112,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001249,obs-char-001249,hust-obc-obs-char-promo-001249,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1397,U+396B,hust-obc-candidate-packet-001249,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1249_obs-char-001249_hust-obc-cat-1397_oracle-character/01_candidate-character-packet.json,true,obs-cand-001249,1248,01397,dataset_label_candidate_not_accepted_reading,U+396B,candidate_packet_created_from_source_marked_staging,needs_cross_source_review,source_marked_risk_noted,,0,,,,,evobc-evo-cat-00130,1,00130,U+396B,1,false,false,false,evobc-evo-cat-00130=reviewed_metadata_only,evobc-evo-cat-00130=source_marked_risk_noted,src-hust-obc;src-evobc,2,src-hust-obc=source_marked_risk_noted;src-evobc=source_marked_risk_noted,src-hust-obc=reviewed;src-evobc=reviewed,dl-hust-obc-validation-label;dl-hust-obc-ocr-id-to-chinese;dl-evobc-key-value-json;dl-evobc-list-json,4,25037316,4,dl-hust-obc-validation-label=downloaded:200;dl-hust-obc-ocr-id-to-chinese=downloaded:200;dl-evobc-key-value-json=downloaded:200;dl-evobc-list-json=downloaded:200,9,0,reviewed_route_files_exist,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/112_hust-obimd-evobc-xwalk-001249_review-log.md,draft_log_not_materialized,ready_for_review_log_draft_materialization_metadata_only,availability_metadata_captured_not_evidence,no_new_rights_decision,not_promoted,no_identity_claim,no_claim,no_claim,no_claim,codepoint_crosswalk_route_availability_snapshot_not_scholarship,materialize_or_open_review_log_draft;verify_hust_candidate_packet;verify_matched_source_staging_rows;verify_source_register_and_download_log;compare_against_xiaoxuetang_obm_and_primary_inscription_context_before_any_identity_or_decipherment_claim,"This row is a metadata-only route availability snapshot for a codepoint review task. It links local HUST candidate packets, matched OBIMD/EVOBC staging rows, source-register rows, and download-log rows for later human review; it is not source evidence by itself, not an oracle-character identity decision, not an accepted reading, not a component assignment, not an evolution-chain assignment, not a rights decision, not a source promotion, and not a decipherment conclusion.",2026-06-10
