codepoint_review_task_id,context_pack_id,crosswalk_candidate_id,suggested_oracle_character_id,promotion_queue_id,priority_rank,priority_bucket,cross_source_status,matched_source_ids,hust_primary_external_ref_id,hust_label_codepoints,obimd_match_count,obimd_candidate_main_character_ids,evobc_match_count,evobc_candidate_evolution_category_ids,evobc_image_reference_count_total,evobc_has_oracle_bone_refs_any,candidate_packet_path,required_evidence_sections,required_next_checks,route_files_to_open,expected_output_path,identity_claim_status,promotion_status,assignment_status,task_status,research_boundary,caution,updated_at
codepoint-crosswalk-review-106,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001215,obs-char-001215,hust-obc-obs-char-promo-001215,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1360,U+3946,0,,1,evobc-evo-cat-00124,3,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1215_obs-char-001215_hust-obc-cat-1360_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1215_obs-char-001215_hust-obc-cat-1360_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/106_hust-obimd-evobc-xwalk-001215_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-107,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001216,obs-char-001216,hust-obc-obs-char-promo-001216,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1361,U+3947,0,,1,evobc-evo-cat-00125,3,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1216_obs-char-001216_hust-obc-cat-1361_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1216_obs-char-001216_hust-obc-cat-1361_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/107_hust-obimd-evobc-xwalk-001216_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-108,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001219,obs-char-001219,hust-obc-obs-char-promo-001219,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1364,U+394A,0,,1,evobc-evo-cat-00126,2,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1219_obs-char-001219_hust-obc-cat-1364_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1219_obs-char-001219_hust-obc-cat-1364_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/108_hust-obimd-evobc-xwalk-001219_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-109,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001227,obs-char-001227,hust-obc-obs-char-promo-001227,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1372,U+3952,0,,1,evobc-evo-cat-00127,1,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1227_obs-char-001227_hust-obc-cat-1372_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1227_obs-char-001227_hust-obc-cat-1372_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/109_hust-obimd-evobc-xwalk-001227_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-110,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001234,obs-char-001234,hust-obc-obs-char-promo-001234,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1381,U+395B,0,,1,evobc-evo-cat-00128,17,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1234_obs-char-001234_hust-obc-cat-1381_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1234_obs-char-001234_hust-obc-cat-1381_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/110_hust-obimd-evobc-xwalk-001234_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-111,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001239,obs-char-001239,hust-obc-obs-char-promo-001239,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1386,U+3960,0,,1,evobc-evo-cat-00129,1,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1239_obs-char-001239_hust-obc-cat-1386_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1239_obs-char-001239_hust-obc-cat-1386_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/111_hust-obimd-evobc-xwalk-001239_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-112,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001249,obs-char-001249,hust-obc-obs-char-promo-001249,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1397,U+396B,0,,1,evobc-evo-cat-00130,1,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1249_obs-char-001249_hust-obc-cat-1397_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1249_obs-char-001249_hust-obc-cat-1397_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/112_hust-obimd-evobc-xwalk-001249_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-113,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001256,obs-char-001256,hust-obc-obs-char-promo-001256,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1404,U+3972,0,,1,evobc-evo-cat-00131,1,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1256_obs-char-001256_hust-obc-cat-1404_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1256_obs-char-001256_hust-obc-cat-1404_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/113_hust-obimd-evobc-xwalk-001256_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-114,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001259,obs-char-001259,hust-obc-obs-char-promo-001259,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1408,U+3976,0,,1,evobc-evo-cat-00132,1,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1259_obs-char-001259_hust-obc-cat-1408_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1259_obs-char-001259_hust-obc-cat-1408_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/114_hust-obimd-evobc-xwalk-001259_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-115,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001267,obs-char-001267,hust-obc-obs-char-promo-001267,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1417,U+397F,0,,1,evobc-evo-cat-00133,1,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1267_obs-char-001267_hust-obc-cat-1417_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1267_obs-char-001267_hust-obc-cat-1417_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/115_hust-obimd-evobc-xwalk-001267_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-116,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001270,obs-char-001270,hust-obc-obs-char-promo-001270,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1420,U+3982,0,,1,evobc-evo-cat-00134,2,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1270_obs-char-001270_hust-obc-cat-1420_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1270_obs-char-001270_hust-obc-cat-1420_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/116_hust-obimd-evobc-xwalk-001270_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-117,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001293,obs-char-001293,hust-obc-obs-char-promo-001293,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1445,U+399B,0,,1,evobc-evo-cat-00136,14,false,corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1293_obs-char-001293_hust-obc-cat-1445_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/013_001201-001300_obs-char-bucket_oracle-characters/1293_obs-char-001293_hust-obc-cat-1445_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/117_hust-obimd-evobc-xwalk-001293_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
codepoint-crosswalk-review-118,ai-context-hust-obimd-evobc-codepoint-crosswalk-001,hust-obimd-evobc-xwalk-001314,obs-char-001314,hust-obc-obs-char-promo-001314,3,evobc_only_codepoint_match,matched_evobc_by_codepoint,src-hust-obc;src-evobc,hust-obc-cat-1469,U+39B3,0,,1,evobc-evo-cat-00138,1,false,corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/1314_obs-char-001314_hust-obc-cat-1469_oracle-character/01_candidate-character-packet.json,crosswalk_row;hust_candidate_packet;evobc_evolution_category_staging_row;source_register;download_log;rights_risk_boundary;review_log,open_codepoint_crosswalk_row;open_hust_candidate_packet;open_evobc_evolution_category_staging_row;verify_source_register_and_download_log_rights_risk;record_no_identity_or_decipherment_claim,corpus/009_statistics-and-derived-features/040_ai-agent-hust-obimd-evobc-codepoint-crosswalk-context-pack.json;corpus/001_oracle-characters/000_character-registers/011_hust-obimd-evobc-codepoint-crosswalk-staging.csv;corpus/001_oracle-characters/000_character-registers/009_hust-obc-obs-char-promotion-review-queue.csv;corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/001_hust-obc-candidate-packet-manifest.csv;corpus/001_oracle-characters/014_001301-001400_obs-char-bucket_oracle-characters/1314_obs-char-001314_hust-obc-cat-1469_oracle-character/01_candidate-character-packet.json;corpus/001_oracle-characters/000_character-registers/006_obimd-main-character-staging.csv;corpus/004_bronze-seal-modern-correspondences/000_evolution-registers/001_evobc-evolution-category-staging.csv;corpus/006_research-sources-and-bibliography/000_source-registers/001_all-sources-index.csv;project_registry/006_large-source-register/002_source-download-log.csv,doc/public/user_research/004_codepoint-crosswalk-review-queues/003_evobc_only_codepoint_match/118_hust-obimd-evobc-xwalk-001314_review-log.md,no_identity_claim,not_promoted,unassigned,needs_codepoint_cross_source_review,codepoint_crosswalk_review_queue_metadata_only_not_scholarship,"This row is a codepoint cross-source review task only. Exact Unicode codepoint matches from dataset labels are lookup routes, not confirmed oracle-character identity, not accepted readings, not component assignments, not evolution-chain assignments, and not decipherment conclusions.",2026-06-10
